filename,width,height,class,xmin,ymin,xmax,ymax
120.png,330,118,character,116,36,143,83
120.png,330,118,character,147,46,172,88
120.png,330,118,character,176,52,208,89
120.png,330,118,character,220,39,242,80
120.png,330,118,character,243,39,268,82
120.png,330,118,character,267,42,294,83
259.png,296,108,character,29,41,56,81
259.png,296,108,character,62,32,88,83
259.png,296,108,character,90,31,115,81
259.png,296,108,character,119,31,146,82
259.png,296,108,character,151,42,178,81
259.png,296,108,character,179,43,209,85
259.png,296,108,character,221,27,244,69
259.png,296,108,character,243,28,268,69
6.png,462,128,character,57,55,98,111
6.png,462,128,character,104,39,148,106
6.png,462,128,character,146,35,190,103
6.png,462,128,character,195,30,237,98
6.png,462,128,character,242,40,287,96
6.png,462,128,character,290,35,328,93
6.png,462,128,character,340,12,372,69
6.png,462,128,character,375,13,410,63
2.png,428,184,character,68,64,106,111
2.png,428,184,character,111,49,146,105
2.png,428,184,character,150,47,181,102
2.png,428,184,character,184,41,220,101
2.png,428,184,character,226,51,262,99
2.png,428,184,character,259,46,297,96
2.png,428,184,character,308,26,340,70
2.png,428,184,character,336,23,371,69
383.png,460,110,character,27,36,69,87
383.png,460,110,character,76,23,123,91
383.png,460,110,character,124,24,173,89
383.png,460,110,character,172,23,221,90
383.png,460,110,character,223,38,267,93
383.png,460,110,character,272,36,314,93
383.png,460,110,character,335,23,364,77
383.png,460,110,character,369,23,405,79
383.png,460,110,character,404,23,440,77
31.png,376,184,character,58,65,88,111
31.png,376,184,character,94,58,124,113
31.png,376,184,character,126,61,156,120
31.png,376,184,character,157,61,189,122
31.png,376,184,character,196,85,226,130
31.png,376,184,character,230,89,258,139
31.png,376,184,character,276,79,302,123
31.png,376,184,character,304,81,331,127
247.png,568,156,character,47,53,102,120
247.png,568,156,character,108,37,152,118
247.png,568,156,character,161,34,209,119
247.png,568,156,character,213,35,268,120
247.png,568,156,character,268,50,321,122
247.png,568,156,character,329,50,379,119
247.png,568,156,character,397,31,432,94
247.png,568,156,character,433,31,474,93
247.png,568,156,character,475,30,517,90
172.png,356,122,character,35,25,65,69
172.png,356,122,character,66,17,97,73
172.png,356,122,character,99,20,131,72
172.png,356,122,character,130,21,160,75
172.png,356,122,character,162,34,196,80
172.png,356,122,character,199,34,232,82
172.png,356,122,character,243,23,266,69
172.png,356,122,character,266,24,292,70
172.png,356,122,character,290,24,320,74
93.png,368,156,character,51,53,76,94
93.png,368,156,character,84,42,107,101
93.png,368,156,character,116,44,140,101
93.png,368,156,character,142,49,170,106
93.png,368,156,character,173,60,199,109
93.png,368,156,character,199,62,229,112
93.png,368,156,character,244,57,263,103
93.png,368,156,character,267,58,288,103
93.png,368,156,character,292,63,314,109
226.png,698,150,character,68,71,135,150
226.png,698,150,character,140,49,199,150
226.png,698,150,character,208,37,270,147
226.png,698,150,character,272,39,332,141
226.png,698,150,character,338,64,400,139
226.png,698,150,character,401,60,463,133
226.png,698,150,character,475,29,523,105
226.png,698,150,character,522,29,564,106
226.png,698,150,character,570,25,612,103
368.png,506,160,character,54,52,99,107
368.png,506,160,character,101,43,147,114
368.png,506,160,character,146,51,192,119
368.png,506,160,character,191,55,240,122
368.png,506,160,character,239,68,289,123
368.png,506,160,character,289,68,336,127
368.png,506,160,character,352,57,387,110
368.png,506,160,character,386,57,422,104
368.png,506,160,character,424,55,460,104
129.png,660,284,character,78,93,131,171
129.png,660,284,character,137,79,192,172
129.png,660,284,character,194,82,248,184
129.png,660,284,character,255,88,309,186
129.png,660,284,character,313,116,365,199
129.png,660,284,character,373,122,424,201
129.png,660,284,character,452,105,496,185
129.png,660,284,character,497,101,545,187
129.png,660,284,character,544,106,593,195
349.png,414,114,character,45,52,84,95
349.png,414,114,character,85,39,120,97
349.png,414,114,character,121,39,162,95
349.png,414,114,character,163,40,199,98
349.png,414,114,character,204,53,238,95
349.png,414,114,character,243,48,281,99
349.png,414,114,character,289,36,316,81
349.png,414,114,character,316,33,348,76
349.png,414,114,character,348,35,377,78
235.png,532,116,character,70,56,118,112
235.png,532,116,character,123,37,168,109
235.png,532,116,character,170,37,215,104
235.png,532,116,character,220,31,268,102
235.png,532,116,character,270,42,317,100
235.png,532,116,character,323,41,362,97
235.png,532,116,character,383,19,412,78
235.png,532,116,character,413,18,443,70
235.png,532,116,character,450,14,481,72
215.png,398,174,character,42,54,76,105
215.png,398,174,character,79,45,117,111
215.png,398,174,character,117,46,155,117
215.png,398,174,character,157,55,191,123
215.png,398,174,character,192,70,226,131
215.png,398,174,character,226,77,269,133
215.png,398,174,character,283,69,309,121
215.png,398,174,character,310,70,341,123
215.png,398,174,character,341,70,373,125
157.png,306,146,character,29,45,56,84
157.png,306,146,character,61,35,83,86
157.png,306,146,character,83,35,108,87
157.png,306,146,character,110,36,133,88
157.png,306,146,character,133,52,155,95
157.png,306,146,character,158,53,184,93
157.png,306,146,character,194,43,214,90
157.png,306,146,character,213,40,236,90
157.png,306,146,character,236,40,255,93
170.png,404,106,character,35,46,73,90
170.png,404,106,character,75,32,113,88
170.png,404,106,character,111,34,151,89
170.png,404,106,character,151,29,192,87
170.png,404,106,character,194,41,229,85
170.png,404,106,character,234,42,272,87
170.png,404,106,character,285,25,312,69
170.png,404,106,character,313,22,341,69
170.png,404,106,character,343,23,369,68
371.png,360,90,character,47,46,80,87
371.png,360,90,character,82,32,115,83
371.png,360,90,character,116,28,148,80
371.png,360,90,character,145,27,181,77
371.png,360,90,character,185,34,221,76
371.png,360,90,character,218,30,254,73
371.png,360,90,character,258,14,284,55
371.png,360,90,character,284,14,309,54
167.png,510,130,character,57,58,102,117
167.png,510,130,character,106,41,154,111
167.png,510,130,character,157,36,202,112
167.png,510,130,character,207,37,254,108
167.png,510,130,character,260,51,306,110
167.png,510,130,character,301,48,358,108
167.png,510,130,character,376,28,409,82
167.png,510,130,character,411,29,446,80
167.png,510,130,character,447,24,483,77
253.png,338,142,character,52,67,74,107
253.png,338,142,character,77,56,105,108
253.png,338,142,character,104,58,133,112
253.png,338,142,character,134,61,160,111
253.png,338,142,character,163,72,187,115
253.png,338,142,character,191,72,219,114
253.png,338,142,character,227,64,248,105
253.png,338,142,character,249,61,271,106
253.png,338,142,character,272,61,295,107
224.png,384,128,character,55,49,88,93
224.png,384,128,character,87,40,121,95
224.png,384,128,character,122,38,153,96
224.png,384,128,character,153,38,188,97
224.png,384,128,character,188,51,221,97
224.png,384,128,character,222,52,254,96
224.png,384,128,character,268,38,293,83
224.png,384,128,character,294,38,320,83
224.png,384,128,character,321,38,348,83
279.png,242,96,character,31,42,52,70
279.png,242,96,character,55,33,77,70
279.png,242,96,character,77,34,96,69
279.png,242,96,character,99,34,118,66
279.png,242,96,character,123,38,145,68
279.png,242,96,character,145,38,164,68
279.png,242,96,character,173,27,190,55
279.png,242,96,character,191,27,205,55
115.png,410,190,character,59,65,91,112
115.png,410,190,character,101,57,129,114
115.png,410,190,character,132,63,162,121
115.png,410,190,character,164,64,196,126
115.png,410,190,character,200,82,232,129
115.png,410,190,character,237,83,270,130
115.png,410,190,character,281,72,305,121
115.png,410,190,character,307,74,332,124
115.png,410,190,character,334,78,361,122
303.png,232,96,character,37,26,59,52
303.png,232,96,character,61,19,81,53
303.png,232,96,character,81,17,101,55
303.png,232,96,character,101,21,121,56
303.png,232,96,character,124,28,144,57
303.png,232,96,character,143,28,165,58
303.png,232,96,character,172,22,189,50
303.png,232,96,character,190,22,206,50
396.png,618,170,character,70,61,131,128
396.png,618,170,character,133,45,193,134
396.png,618,170,character,189,47,249,133
396.png,618,170,character,246,47,306,135
396.png,618,170,character,312,65,367,140
396.png,618,170,character,371,69,428,143
396.png,618,170,character,441,54,489,116
396.png,618,170,character,487,55,536,119
210.png,318,118,character,34,47,60,87
210.png,318,118,character,62,41,92,89
210.png,318,118,character,93,41,120,92
210.png,318,118,character,120,40,150,93
210.png,318,118,character,151,57,179,96
210.png,318,118,character,180,57,208,96
210.png,318,118,character,219,47,238,85
210.png,318,118,character,240,47,264,88
210.png,318,118,character,264,48,289,89
47.png,362,132,character,79,66,110,111
47.png,362,132,character,115,55,146,107
47.png,362,132,character,147,53,177,104
47.png,362,132,character,178,50,211,101
47.png,362,132,character,216,55,241,97
47.png,362,132,character,244,50,278,96
47.png,362,132,character,285,36,311,73
47.png,362,132,character,309,29,333,71
102.png,410,138,character,57,37,92,89
102.png,410,138,character,102,26,136,94
102.png,410,138,character,137,28,172,94
102.png,410,138,character,176,32,212,99
102.png,410,138,character,221,47,256,104
102.png,410,138,character,261,52,295,107
102.png,410,138,character,319,39,347,89
102.png,410,138,character,350,43,379,95
152.png,242,86,character,28,35,49,63
152.png,242,86,character,50,26,70,63
152.png,242,86,character,72,25,94,62
152.png,242,86,character,94,26,117,62
152.png,242,86,character,118,32,140,65
152.png,242,86,character,140,33,163,66
152.png,242,86,character,169,25,185,54
152.png,242,86,character,187,24,203,54
152.png,242,86,character,203,24,221,53
58.png,434,126,character,45,67,86,121
58.png,434,126,character,95,56,130,122
58.png,434,126,character,136,54,172,119
58.png,434,126,character,177,57,213,121
58.png,434,126,character,218,64,257,119
58.png,434,126,character,258,65,301,119
58.png,434,126,character,313,48,342,97
58.png,434,126,character,344,46,370,99
58.png,434,126,character,372,44,403,93
331.png,266,106,character,19,35,43,69
331.png,266,106,character,43,27,68,69
331.png,266,106,character,66,25,91,69
331.png,266,106,character,89,24,114,70
331.png,266,106,character,113,35,138,71
331.png,266,106,character,137,35,161,73
331.png,266,106,character,169,27,188,61
331.png,266,106,character,186,25,206,62
331.png,266,106,character,205,25,224,61
290.png,292,130,character,40,53,66,86
290.png,292,130,character,65,44,90,86
290.png,292,130,character,90,45,115,91
290.png,292,130,character,114,47,140,90
290.png,292,130,character,141,58,163,94
290.png,292,130,character,162,59,190,93
290.png,292,130,character,196,48,215,83
290.png,292,130,character,215,48,236,83
290.png,292,130,character,236,50,254,85
311.png,254,106,character,24,20,47,54
311.png,254,106,character,47,13,70,57
311.png,254,106,character,70,17,91,62
311.png,254,106,character,91,20,116,63
311.png,254,106,character,117,32,136,68
311.png,254,106,character,137,35,160,71
311.png,254,106,character,168,28,186,64
311.png,254,106,character,185,28,204,65
311.png,254,106,character,204,33,222,66
384.png,480,162,character,44,54,87,111
384.png,480,162,character,89,43,134,116
384.png,480,162,character,134,46,179,121
384.png,480,162,character,180,56,226,124
384.png,480,162,character,230,76,274,129
384.png,480,162,character,273,78,322,136
384.png,480,162,character,341,69,373,123
384.png,480,162,character,373,69,407,123
384.png,480,162,character,411,74,447,124
370.png,522,168,character,50,44,97,111
370.png,522,168,character,99,32,147,110
370.png,522,168,character,144,37,193,112
370.png,522,168,character,192,37,242,119
370.png,522,168,character,242,56,291,118
370.png,522,168,character,292,58,340,125
370.png,522,168,character,355,46,390,106
370.png,522,168,character,391,43,432,108
370.png,522,168,character,429,44,470,108
362.png,270,126,character,16,54,48,95
362.png,270,126,character,44,36,75,91
362.png,270,126,character,75,30,103,91
362.png,270,126,character,102,26,135,82
362.png,270,126,character,130,30,159,74
362.png,270,126,character,158,28,188,71
362.png,270,126,character,190,8,212,51
362.png,270,126,character,208,5,232,45
362.png,270,126,character,228,1,251,44
263.png,296,130,character,37,43,66,83
263.png,296,130,character,65,35,91,87
263.png,296,130,character,93,35,121,90
263.png,296,130,character,121,41,146,92
263.png,296,130,character,151,53,174,97
263.png,296,130,character,177,58,201,99
263.png,296,130,character,215,46,233,87
263.png,296,130,character,234,48,256,92
263.png,296,130,character,257,50,277,94
313.png,242,116,character,14,29,42,68
313.png,242,116,character,41,27,64,73
313.png,242,116,character,63,28,90,76
313.png,242,116,character,91,30,115,82
313.png,242,116,character,113,44,139,86
313.png,242,116,character,137,49,163,90
313.png,242,116,character,174,43,193,87
313.png,242,116,character,193,46,211,86
313.png,242,116,character,212,52,231,89
250.png,456,154,character,66,54,114,103
250.png,456,154,character,117,41,159,102
250.png,456,154,character,159,42,200,103
250.png,456,154,character,201,43,241,106
250.png,456,154,character,252,55,292,109
250.png,456,154,character,297,55,332,108
250.png,456,154,character,350,38,384,90
250.png,456,154,character,384,37,422,95
319.png,286,130,character,41,43,69,79
319.png,286,130,character,71,34,94,85
319.png,286,130,character,94,35,119,85
319.png,286,130,character,119,38,147,90
319.png,286,130,character,145,51,170,91
319.png,286,130,character,171,51,198,95
319.png,286,130,character,207,46,228,85
319.png,286,130,character,227,48,247,85
319.png,286,130,character,246,48,267,87
88.png,296,134,character,35,40,60,88
88.png,296,134,character,63,37,88,88
88.png,296,134,character,91,35,117,90
88.png,296,134,character,121,39,147,92
88.png,296,134,character,148,54,175,96
88.png,296,134,character,178,53,206,98
88.png,296,134,character,217,45,238,88
88.png,296,134,character,242,44,262,88
88.png,296,134,character,265,46,286,91
332.png,256,100,character,20,33,46,68
332.png,256,100,character,47,26,70,70
332.png,256,100,character,71,28,96,72
332.png,256,100,character,96,27,118,73
332.png,256,100,character,121,39,143,76
332.png,256,100,character,144,39,168,78
332.png,256,100,character,177,32,196,65
332.png,256,100,character,196,34,218,68
133.png,398,138,character,44,52,74,98
133.png,398,138,character,79,40,111,100
133.png,398,138,character,115,42,147,102
133.png,398,138,character,148,44,180,107
133.png,398,138,character,182,60,215,109
133.png,398,138,character,220,64,247,112
133.png,398,138,character,267,50,294,96
133.png,398,138,character,292,49,319,99
133.png,398,138,character,315,51,346,102
271.png,354,146,character,49,52,79,92
271.png,354,146,character,87,41,116,98
271.png,354,146,character,117,41,147,96
271.png,354,146,character,150,42,181,98
271.png,354,146,character,188,57,215,100
271.png,354,146,character,217,56,249,101
271.png,354,146,character,264,45,289,88
271.png,354,146,character,289,43,314,87
191.png,510,130,character,64,54,110,113
191.png,510,130,character,122,44,163,109
191.png,510,130,character,173,47,207,121
191.png,510,130,character,207,47,254,116
191.png,510,130,character,264,60,311,119
191.png,510,130,character,313,61,359,120
191.png,510,130,character,378,43,412,94
191.png,510,130,character,414,40,451,94
240.png,418,128,character,51,52,88,104
240.png,418,128,character,93,39,133,101
240.png,418,128,character,134,39,176,100
240.png,418,128,character,178,39,216,100
240.png,418,128,character,219,54,256,101
240.png,418,128,character,259,55,298,103
240.png,418,128,character,314,39,340,87
240.png,418,128,character,343,40,369,84
240.png,418,128,character,373,36,404,83
61.png,418,166,character,43,46,79,101
61.png,418,166,character,81,38,115,109
61.png,418,166,character,118,41,156,110
61.png,418,166,character,156,43,195,116
61.png,418,166,character,200,68,236,128
61.png,418,166,character,239,69,275,134
61.png,418,166,character,291,58,320,118
61.png,418,166,character,323,62,352,117
61.png,418,166,character,355,67,385,119
32.png,382,152,character,48,49,80,99
32.png,382,152,character,97,42,120,99
32.png,382,152,character,122,43,153,102
32.png,382,152,character,159,48,186,100
32.png,382,152,character,199,53,228,106
32.png,382,152,character,232,59,262,111
32.png,382,152,character,282,53,306,99
32.png,382,152,character,310,55,334,99
194.png,502,134,character,54,47,98,105
194.png,502,134,character,107,33,150,103
194.png,502,134,character,155,32,194,101
194.png,502,134,character,202,38,244,107
194.png,502,134,character,251,50,302,107
194.png,502,134,character,306,51,352,111
194.png,502,134,character,373,31,411,89
194.png,502,134,character,411,35,448,89
366.png,342,138,character,43,48,72,90
366.png,342,138,character,73,40,100,89
366.png,342,138,character,100,41,131,94
366.png,342,138,character,138,42,162,96
366.png,342,138,character,164,55,190,93
366.png,342,138,character,196,56,222,99
366.png,342,138,character,235,46,256,87
366.png,342,138,character,256,46,280,88
366.png,342,138,character,281,47,304,88
268.png,304,124,character,41,40,72,77
268.png,304,124,character,75,32,98,78
268.png,304,124,character,97,31,123,79
268.png,304,124,character,124,31,148,78
268.png,304,124,character,153,45,177,82
268.png,304,124,character,178,46,204,83
268.png,304,124,character,216,36,237,72
268.png,304,124,character,238,38,259,73
304.png,256,100,character,39,29,62,65
304.png,256,100,character,67,24,91,68
304.png,256,100,character,91,26,114,69
304.png,256,100,character,114,28,138,71
304.png,256,100,character,144,38,164,77
304.png,256,100,character,166,40,190,77
304.png,256,100,character,198,32,221,72
304.png,256,100,character,222,32,239,71
364.png,444,132,character,30,39,73,96
364.png,444,132,character,73,25,117,91
364.png,444,132,character,116,22,163,93
364.png,444,132,character,163,22,207,90
364.png,444,132,character,209,36,252,90
364.png,444,132,character,251,34,295,87
364.png,444,132,character,307,16,339,72
364.png,444,132,character,336,14,373,63
364.png,444,132,character,372,13,406,63
282.png,246,76,character,25,35,47,61
282.png,246,76,character,52,29,73,61
282.png,246,76,character,74,28,97,61
282.png,246,76,character,96,28,119,62
282.png,246,76,character,123,35,144,63
282.png,246,76,character,145,35,166,62
282.png,246,76,character,175,27,192,52
282.png,246,76,character,192,26,210,54
165.png,478,110,character,50,45,97,105
165.png,478,110,character,100,28,146,94
165.png,478,110,character,150,25,191,94
165.png,478,110,character,195,21,238,87
165.png,478,110,character,238,25,281,87
165.png,478,110,character,285,25,329,81
165.png,478,110,character,343,1,377,54
165.png,478,110,character,375,1,408,54
165.png,478,110,character,408,1,446,57
358.png,328,100,character,37,49,63,88
358.png,328,100,character,69,38,97,85
358.png,328,100,character,99,40,125,85
358.png,328,100,character,128,38,156,85
358.png,328,100,character,161,46,190,87
358.png,328,100,character,191,45,219,88
358.png,328,100,character,232,33,256,72
358.png,328,100,character,255,32,280,72
218.png,306,120,character,43,38,69,75
218.png,306,120,character,71,27,94,75
218.png,306,120,character,97,34,122,82
218.png,306,120,character,124,37,150,86
218.png,306,120,character,152,48,177,87
218.png,306,120,character,180,52,205,90
218.png,306,120,character,218,45,235,84
218.png,306,120,character,237,46,258,85
218.png,306,120,character,258,47,280,87
11.png,336,114,character,32,37,61,77
11.png,336,114,character,64,28,92,73
11.png,336,114,character,94,29,121,75
11.png,336,114,character,122,28,152,77
11.png,336,114,character,153,40,184,79
11.png,336,114,character,183,41,213,77
11.png,336,114,character,223,27,242,64
11.png,336,114,character,242,27,265,64
11.png,336,114,character,266,27,288,64
187.png,462,128,character,51,46,90,98
187.png,462,128,character,90,35,130,96
187.png,462,128,character,135,40,175,102
187.png,462,128,character,173,45,218,104
187.png,462,128,character,221,52,256,102
187.png,462,128,character,263,55,298,107
187.png,462,128,character,316,43,346,98
187.png,462,128,character,347,45,376,104
187.png,462,128,character,378,46,410,103
38.png,398,156,character,57,63,88,116
38.png,398,156,character,88,51,125,113
38.png,398,156,character,126,50,160,114
38.png,398,156,character,161,50,195,113
38.png,398,156,character,196,63,228,114
38.png,398,156,character,228,61,266,115
38.png,398,156,character,277,46,300,96
38.png,398,156,character,300,44,329,97
38.png,398,156,character,329,44,356,98
341.png,326,156,character,23,44,59,94
341.png,326,156,character,57,35,90,100
341.png,326,156,character,92,36,120,102
341.png,326,156,character,121,44,149,107
341.png,326,156,character,150,57,180,108
341.png,326,156,character,183,61,215,112
341.png,326,156,character,226,48,249,102
341.png,326,156,character,248,51,274,105
341.png,326,156,character,275,54,302,106
232.png,400,134,character,61,84,97,134
232.png,400,134,character,101,66,137,125
232.png,400,134,character,147,65,175,122
232.png,400,134,character,180,59,215,116
232.png,400,134,character,217,71,250,115
232.png,400,134,character,255,66,286,110
232.png,400,134,character,302,45,324,95
232.png,400,134,character,328,45,353,88
232.png,400,134,character,354,43,379,88
307.png,452,116,character,58,47,102,98
307.png,452,116,character,103,28,145,94
307.png,452,116,character,146,25,189,95
307.png,452,116,character,189,28,235,90
307.png,452,116,character,238,40,277,91
307.png,452,116,character,278,40,319,91
307.png,452,116,character,332,19,364,70
307.png,452,116,character,366,21,395,73
307.png,452,116,character,397,20,428,68
5.png,516,230,character,71,77,118,138
5.png,516,230,character,123,67,166,142
5.png,516,230,character,171,68,212,140
5.png,516,230,character,216,68,261,139
5.png,516,230,character,270,85,314,146
5.png,516,230,character,320,85,362,146
5.png,516,230,character,384,69,421,126
5.png,516,230,character,424,70,459,127
400.png,666,182,character,92,69,149,136
400.png,666,182,character,160,48,220,134
400.png,666,182,character,219,44,277,133
400.png,666,182,character,278,47,334,131
400.png,666,182,character,346,62,394,132
400.png,666,182,character,401,62,457,126
400.png,666,182,character,477,38,523,99
400.png,666,182,character,523,36,568,98
20.png,362,116,character,43,44,73,85
20.png,362,116,character,75,33,103,86
20.png,362,116,character,104,31,134,86
20.png,362,116,character,140,35,165,89
20.png,362,116,character,169,47,197,90
20.png,362,116,character,201,48,228,92
20.png,362,116,character,243,36,264,78
20.png,362,116,character,267,35,290,77
20.png,362,116,character,290,36,316,79
146.png,296,114,character,21,25,45,66
146.png,296,114,character,53,18,81,69
146.png,296,114,character,85,20,111,73
146.png,296,114,character,114,23,140,76
146.png,296,114,character,145,35,172,82
146.png,296,114,character,173,36,201,82
146.png,296,114,character,217,28,239,75
146.png,296,114,character,240,31,265,74
123.png,452,178,character,63,50,96,108
123.png,452,178,character,107,42,146,114
123.png,452,178,character,149,45,186,118
123.png,452,178,character,190,52,231,123
123.png,452,178,character,239,75,282,129
123.png,452,178,character,286,75,322,136
123.png,452,178,character,348,62,378,120
123.png,452,178,character,381,64,414,123
389.png,452,130,character,36,35,77,90
389.png,452,130,character,78,26,121,94
389.png,452,130,character,121,30,164,98
389.png,452,130,character,165,29,207,103
389.png,452,130,character,207,50,253,106
389.png,452,130,character,254,52,297,112
389.png,452,130,character,308,43,341,97
389.png,452,130,character,341,44,377,96
389.png,452,130,character,379,46,411,96
213.png,350,130,character,46,47,75,86
213.png,350,130,character,74,36,106,88
213.png,350,130,character,105,33,137,87
213.png,350,130,character,137,40,165,89
213.png,350,130,character,168,50,198,90
213.png,350,130,character,198,48,226,92
213.png,350,130,character,237,35,258,78
213.png,350,130,character,258,36,281,79
213.png,350,130,character,281,35,308,78
75.png,276,114,character,52,37,75,70
75.png,276,114,character,79,31,101,67
75.png,276,114,character,102,30,123,69
75.png,276,114,character,125,31,148,70
75.png,276,114,character,153,42,174,72
75.png,276,114,character,173,41,199,75
75.png,276,114,character,208,33,227,66
75.png,276,114,character,227,34,247,66
48.png,378,138,character,48,40,83,89
48.png,378,138,character,84,30,119,91
48.png,378,138,character,119,30,156,92
48.png,378,138,character,155,30,188,94
48.png,378,138,character,195,41,228,99
48.png,378,138,character,230,44,264,96
48.png,378,138,character,277,29,302,81
48.png,378,138,character,301,30,329,80
48.png,378,138,character,331,31,360,79
17.png,346,98,character,34,55,66,94
17.png,346,98,character,65,38,99,89
17.png,346,98,character,100,35,128,85
17.png,346,98,character,130,33,161,82
17.png,346,98,character,167,36,197,76
17.png,346,98,character,198,34,226,74
17.png,346,98,character,237,11,259,54
17.png,346,98,character,260,10,281,56
17.png,346,98,character,281,6,306,50
390.png,564,184,character,44,45,101,122
390.png,564,184,character,97,34,154,126
390.png,564,184,character,149,36,208,130
390.png,564,184,character,205,50,260,136
390.png,564,184,character,265,75,319,145
390.png,564,184,character,318,80,378,151
390.png,564,184,character,391,67,436,139
390.png,564,184,character,434,70,482,141
390.png,564,184,character,482,72,529,144
330.png,194,68,character,20,20,37,41
330.png,194,68,character,39,13,56,40
330.png,194,68,character,56,11,74,41
330.png,194,68,character,75,12,93,41
330.png,194,68,character,94,17,110,40
330.png,194,68,character,111,17,128,39
330.png,194,68,character,132,7,146,32
330.png,194,68,character,147,7,160,31
330.png,194,68,character,157,8,176,33
79.png,274,102,character,23,28,51,60
79.png,274,102,character,53,23,73,66
79.png,274,102,character,77,26,99,67
79.png,274,102,character,101,30,123,71
79.png,274,102,character,128,42,147,74
79.png,274,102,character,153,44,174,78
79.png,274,102,character,186,37,203,71
79.png,274,102,character,204,39,222,75
79.png,274,102,character,223,41,241,78
326.png,290,100,character,33,28,63,67
326.png,290,100,character,66,18,92,67
326.png,290,100,character,94,18,118,68
326.png,290,100,character,118,19,144,69
326.png,290,100,character,151,32,173,71
326.png,290,100,character,174,34,200,75
326.png,290,100,character,213,24,234,62
326.png,290,100,character,235,24,255,62
286.png,358,146,character,50,52,78,94
286.png,358,146,character,81,41,110,98
286.png,358,146,character,110,43,138,100
286.png,358,146,character,139,52,168,102
286.png,358,146,character,170,58,197,102
286.png,358,146,character,199,61,228,107
286.png,358,146,character,239,54,259,91
286.png,358,146,character,261,54,283,94
286.png,358,146,character,284,55,307,95
99.png,354,144,character,54,52,80,98
99.png,354,144,character,91,43,120,99
99.png,354,144,character,124,44,151,103
99.png,354,144,character,154,45,183,103
99.png,354,144,character,191,61,219,105
99.png,354,144,character,225,64,253,108
99.png,354,144,character,272,48,293,94
99.png,354,144,character,299,50,325,96
0.png,414,148,character,34,37,71,89
0.png,414,148,character,81,27,109,92
0.png,414,148,character,120,30,148,94
0.png,414,148,character,156,35,189,97
0.png,414,148,character,194,52,225,100
0.png,414,148,character,233,55,271,102
0.png,414,148,character,286,38,314,92
0.png,414,148,character,319,39,347,92
0.png,414,148,character,349,41,378,95
180.png,468,158,character,52,60,87,112
180.png,468,158,character,93,54,132,116
180.png,468,158,character,135,53,173,115
180.png,468,158,character,175,54,212,116
180.png,468,158,character,218,66,251,115
180.png,468,158,character,256,68,291,116
180.png,468,158,character,311,54,336,107
180.png,468,158,character,339,52,370,103
180.png,468,158,character,370,51,402,103
178.png,458,124,character,69,51,114,102
178.png,458,124,character,109,44,149,101
178.png,458,124,character,156,43,197,106
178.png,458,124,character,196,44,235,103
178.png,458,124,character,233,56,276,101
178.png,458,124,character,276,57,318,103
178.png,458,124,character,329,39,357,85
178.png,458,124,character,358,38,386,82
178.png,458,124,character,389,33,419,80
277.png,274,100,character,29,43,49,77
277.png,274,100,character,54,38,79,78
277.png,274,100,character,78,36,103,78
277.png,274,100,character,103,36,127,78
277.png,274,100,character,130,45,157,80
277.png,274,100,character,157,46,180,79
277.png,274,100,character,191,35,209,68
277.png,274,100,character,208,32,230,67
217.png,254,82,character,25,21,51,53
217.png,254,82,character,51,17,74,52
217.png,254,82,character,74,15,97,54
217.png,254,82,character,99,16,121,56
217.png,254,82,character,123,28,148,61
217.png,254,82,character,150,27,172,63
217.png,254,82,character,180,24,197,54
217.png,254,82,character,198,24,215,55
217.png,254,82,character,218,24,236,56
35.png,366,142,character,57,65,89,107
35.png,366,142,character,93,55,118,106
35.png,366,142,character,118,52,148,101
35.png,366,142,character,150,51,180,97
35.png,366,142,character,182,58,209,99
35.png,366,142,character,214,59,241,100
35.png,366,142,character,253,46,274,83
35.png,366,142,character,274,41,296,82
35.png,366,142,character,295,42,322,79
7.png,330,114,character,34,39,63,82
7.png,330,114,character,66,29,96,80
7.png,330,114,character,99,30,127,82
7.png,330,114,character,132,33,159,82
7.png,330,114,character,161,43,190,82
7.png,330,114,character,193,42,223,85
7.png,330,114,character,234,32,255,73
7.png,330,114,character,256,33,279,72
7.png,330,114,character,281,34,303,72
267.png,356,164,character,56,46,81,90
267.png,356,164,character,84,38,113,90
267.png,356,164,character,115,35,143,90
267.png,356,164,character,147,38,174,91
267.png,356,164,character,178,49,207,93
267.png,356,164,character,207,52,236,94
267.png,356,164,character,249,38,270,83
267.png,356,164,character,272,41,295,83
267.png,356,164,character,296,38,320,83
169.png,526,128,character,58,53,107,118
169.png,526,128,character,109,31,162,113
169.png,526,128,character,160,29,214,112
169.png,526,128,character,220,29,271,110
169.png,526,128,character,268,43,321,112
169.png,526,128,character,319,45,373,107
169.png,526,128,character,390,18,424,82
169.png,526,128,character,425,14,465,82
169.png,526,128,character,464,17,502,78
285.png,352,136,character,44,52,73,94
285.png,352,136,character,74,44,104,95
285.png,352,136,character,105,48,133,98
285.png,352,136,character,134,48,160,103
285.png,352,136,character,161,66,191,107
285.png,352,136,character,190,67,220,111
285.png,352,136,character,229,60,249,102
285.png,352,136,character,250,61,272,100
285.png,352,136,character,273,63,296,102
4.png,590,182,character,74,87,119,154
4.png,590,182,character,132,64,182,150
4.png,590,182,character,186,61,235,147
4.png,590,182,character,240,58,293,147
4.png,590,182,character,300,69,348,142
4.png,590,182,character,355,67,401,141
